animal_id,AnimalName,Breed,Age,Weight,Symptom_Count,Dangerous,Danger_Score,High_Risk_Count,Medium_Risk_Count,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10
8662,goat,nubian,adult,469.60755127696723,4,Yes,0.525,0,0,diarrhea,coughing,dehydration,convulsions,none,none,none,none,none,none
8663,duck,muscovy,senior,387.75412580443265,5,Yes,0.732,0,0,loss_of_appetite,lethargy,depression,paraplegia,respiratory_distress,none,none,none,none,none
8664,rabbit,flemish_giant,adult,205.85224186496924,6,Yes,0.652,0,0,skin_lesions,diarrhea,dehydration,cyanosis,nausea,paralysis,none,none,none,none
8665,turkey,bourbon_red,senior,307.6403872689757,4,No,0.4725,0,0,loss_of_appetite,swelling,skin_rashes,headache,none,none,none,none,none,none
8666,turkey,broad_breasted_bronze,young,23.204065501581386,4,Yes,0.545,0,0,diarrhea,respiratory_distress,dehydration,swelling,none,none,none,none,none,none
8667,horse,quarter_horse,young,6.889347058256341,3,No,0.33,0,0,weight_loss,nasal_discharge,flatulence,none,none,none,none,none,none,none
8668,cow,hereford,adult,459.7154137321528,3,Yes,0.54,0,0,lameness,fever,lethargy,none,none,none,none,none,none,none
8669,chicken,leghorn,adult,410.06498096230524,3,No,0.38999999999999996,0,0,loss_of_appetite,sneezing,tremors,none,none,none,none,none,none,none
8670,horse,quarter_horse,adult,158.67605024114735,4,Yes,0.615,0,0,colic,fever,lethargy,shock,none,none,none,none,none,none
8671,guinea_pig,abby,adult,436.4253733433604,4,No,0.46499999999999997,0,0,sneezing,weight_loss,convulsions,pain,none,none,none,none,none,none
8672,sheep,dorset,adult,190.9474645053206,2,No,0.33999999999999997,0,0,weight_loss,reproductive_issues,none,none,none,none,none,none,none,none
8673,turkey,narragansett,senior,114.26708824184693,5,Yes,0.592,0,0,respiratory_distress,diarrhea,dehydration,depression,ascites,none,none,none,none,none
8674,rabbit,rex,young,67.42149573280119,2,Yes,0.39999999999999997,0,0,diarrhea,skin_lesions,none,none,none,none,none,none,none,none
8675,sheep,dorset,adult,407.98438978070146,4,Yes,0.5425,0,0,lameness,fever,lethargy,edema,none,none,none,none,none,none
8676,cat,ragdoll,senior,197.8569407916995,3,No,0.38,0,0,sneezing,loss_of_appetite,salivating,none,none,none,none,none,none,none
8677,cow,angus,adult,5.633079203532098,3,No,0.41000000000000003,0,0,weight_loss,bloating,bleeding,none,none,none,none,none,none,none
8678,chicken,sussex,senior,214.88938510895684,3,No,0.5,0,0,sneezing,diarrhea,dehydration,none,none,none,none,none,none,none
8679,duck,muscovy,young,32.95426326704229,4,Yes,0.6799999999999999,0,0,diarrhea,loss_of_appetite,dehydration,pale_gums,none,none,none,none,none,none
8680,cat,siamese,young,127.9230548763068,2,No,0.35500000000000004,0,0,eye_discharge,loss_of_appetite,none,none,none,none,none,none,none,none
8681,chicken,rhode_island_red,adult,416.5150143635609,3,Yes,0.51,0,0,diarrhea,lethargy,depression,none,none,none,none,none,none,none
8682,pig,yorkshire,young,177.7346695307091,5,Yes,0.5840000000000001,0,0,loss_of_appetite,fever,lethargy,lesions,gasping,none,none,none,none,none
8683,chicken,leghorn,young,492.2894568071326,4,Yes,0.495,0,0,nasal_discharge,loss_of_appetite,ascites,pneumonia,none,none,none,none,none,none
8684,hamster,roborovski,senior,154.38841632981075,3,Yes,0.52,0,0,sneezing,lethargy,depression,none,none,none,none,none,none,none
8685,turkey,bourbon_red,young,164.19353895195965,4,Yes,0.585,0,0,diarrhea,lethargy,depression,dehydration,none,none,none,none,none,none
8686,chicken,sussex,senior,331.4326130495816,6,Yes,0.795,0,0,diarrhea,loss_of_appetite,dehydration,nausea,paraplegia,anorexia,none,none,none,none
8687,turtle,red_eared_slider,adult,456.7812105772264,4,No,0.3075,0,0,loss_of_appetite,shell_rot,skin_lesions,headache,none,none,none,none,none,none
8688,chicken,rhode_island_red,adult,211.23439895984018,4,Yes,0.40249999999999997,0,0,diarrhea,nasal_discharge,dehydration,coughing,none,none,none,none,none,none
8689,horse,quarter_horse,adult,389.9740158109903,6,No,0.415,0,0,weight_loss,lameness,anorexia,nausea,sneezing,constipation,none,none,none,none
8690,dog,poodle,young,127.27178923643261,5,Yes,0.5759999999999998,0,0,lethargy,diarrhea,depression,dehydration,twitching,none,none,none,none,none
8691,turkey,broad_breasted_bronze,young,25.91885994602277,4,Yes,0.5625,0,0,swelling,lethargy,depression,fever,none,none,none,none,none,none
8692,guinea_pig,peruvian,senior,286.90266236239336,3,No,0.4,0,0,hair_loss,sneezing,gasping,none,none,none,none,none,none,none
8693,chicken,sussex,young,413.8353376326028,2,No,0.485,0,0,diarrhea,lethargy,none,none,none,none,none,none,none,none
8694,goat,alpine,adult,479.12961991683306,3,Yes,0.45999999999999996,0,0,diarrhea,coughing,dehydration,none,none,none,none,none,none,none
8695,dog,golden_retriever,senior,194.87303036047217,3,Yes,0.52,0,0,lameness,loss_of_appetite,pale_gums,none,none,none,none,none,none,none
8696,cow,angus,senior,208.6574501958629,4,No,0.4475,0,0,dehydration,bloating,salivating,nasal_discharge,none,none,none,none,none,none
8697,turtle,box_turtle,senior,46.71147492444046,4,Yes,0.3725,0,0,swollen_eyes,shell_rot,gasping,lesions,none,none,none,none,none,none
8698,cat,ragdoll,adult,324.1828974408056,6,No,0.445,0,0,loss_of_appetite,hair_loss,bad_breath,jaundice,twitching,tremors,none,none,none,none
8699,cat,ragdoll,young,354.1227015943638,6,Yes,0.5449999999999999,0,0,eye_discharge,loss_of_appetite,pain,colic,pale_gums,malaise,none,none,none,none
8700,goat,alpine,adult,459.40975624404695,2,No,0.305,0,0,coughing,bloating,none,none,none,none,none,none,none,none
8701,dog,bulldog,young,360.5077494704283,3,Yes,0.5800000000000001,0,0,coughing,diarrhea,dehydration,none,none,none,none,none,none,none
8702,cat,bengal,young,414.30942337833505,5,Yes,0.6360000000000001,0,0,lethargy,vomiting,depression,dehydration,edema,none,none,none,none,none
8703,turtle,red_eared_slider,young,473.6358169890696,3,Yes,0.6200000000000001,0,0,loss_of_appetite,respiratory_distress,unconsciousness,none,none,none,none,none,none,none
8704,rabbit,rex,young,223.59773442801955,6,No,0.47000000000000003,0,0,skin_lesions,sneezing,weight_loss,aggression,pain,pale_gums,none,none,none,none
8705,duck,muscovy,adult,23.655663293316284,4,No,0.4175,0,0,diarrhea,lameness,dehydration,disorientation,none,none,none,none,none,none
8706,parrot,african_grey,adult,274.25026043452755,5,No,0.45199999999999996,0,0,lethargy,sneezing,depression,fatigue,vomiting,none,none,none,none,none
8707,hamster,syrian,adult,32.440597344334265,3,No,0.37,0,0,weight_loss,sneezing,abdominal_pain,none,none,none,none,none,none,none
8708,duck,mallard,young,122.74685195415371,3,Yes,0.56,0,0,diarrhea,respiratory_distress,dehydration,none,none,none,none,none,none,none
8709,parrot,macaw,senior,144.96767276938775,5,Yes,0.478,0,0,nasal_discharge,loss_of_appetite,lesions,ataxia,wheezing,none,none,none,none,none
8710,sheep,dorset,young,396.96663265448393,2,Yes,0.41000000000000003,0,0,lameness,coughing,none,none,none,none,none,none,none,none
8711,chicken,leghorn,senior,406.53938885237943,5,Yes,0.672,0,0,lethargy,diarrhea,depression,dehydration,bloating,none,none,none,none,none
8712,dog,bulldog,senior,154.57191589628908,5,Yes,0.5800000000000001,0,0,coughing,diarrhea,dehydration,eye_discharge,lesions,none,none,none,none,none
8713,sheep,merino,senior,46.166450947025766,4,Yes,0.6224999999999999,0,0,fever,weight_loss,lethargy,muscle_pain,none,none,none,none,none,none
8714,sheep,merino,young,1.2325010306709783,3,No,0.47,0,0,coughing,weight_loss,head_pressing,none,none,none,none,none,none,none
8715,chicken,rhode_island_red,young,102.85806742729243,4,Yes,0.5175000000000001,0,0,loss_of_appetite,lethargy,depression,ulcers,none,none,none,none,none,none
8716,horse,arabian,young,421.59607080909825,4,Yes,0.6600000000000001,0,0,weight_loss,fever,lethargy,joint_pain,none,none,none,none,none,none
8717,chicken,sussex,adult,203.84997585250815,5,Yes,0.45400000000000007,0,0,diarrhea,sneezing,dehydration,torticollis,unconsciousness,none,none,none,none,none
8718,horse,thoroughbred,senior,418.04941383295767,2,No,0.48499999999999993,0,0,lameness,swelling,none,none,none,none,none,none,none,none
8719,guinea_pig,abby,senior,323.4189698978713,3,Yes,0.62,0,0,lethargy,weight_loss,depression,none,none,none,none,none,none,none
8720,duck,muscovy,senior,314.5628959329927,2,Yes,0.515,0,0,lameness,diarrhea,none,none,none,none,none,none,none,none
8721,cat,ragdoll,senior,160.5760091024249,2,No,0.4,0,0,sneezing,lethargy,none,none,none,none,none,none,none,none
8722,hamster,syrian,adult,215.72725627357553,4,No,0.38749999999999996,0,0,wet_tail,weight_loss,lameness,unconsciousness,none,none,none,none,none,none
8723,horse,arabian,adult,65.6401574049397,2,No,0.45,0,0,lameness,colic,none,none,none,none,none,none,none,none
8724,rabbit,rex,adult,485.17988348534436,6,Yes,0.6100000000000001,0,0,lethargy,skin_lesions,depression,staggering,convulsions,abdominal_pain,none,none,none,none
8725,cow,jersey,senior,54.76482765110737,5,Yes,0.514,0,0,dehydration,lameness,fatigue,loss_of_appetite,ataxia,none,none,none,none,none
8726,parrot,cockatoo,adult,152.55552166008516,3,No,0.22999999999999998,0,0,feather_plucking,loss_of_appetite,discharge,none,none,none,none,none,none,none
8727,rabbit,flemish_giant,senior,478.2880429918707,5,Yes,0.606,0,0,lethargy,loss_of_appetite,depression,inflammation,hair_loss,none,none,none,none,none
8728,chicken,sussex,senior,101.80104505210622,4,Yes,0.615,0,0,nasal_discharge,lethargy,depression,jaundice,none,none,none,none,none,none
8729,hamster,roborovski,senior,263.53989527048304,2,Yes,0.4,0,0,lethargy,sneezing,none,none,none,none,none,none,none,none
8730,pig,hampshire,senior,389.85855504142074,5,Yes,0.666,0,0,fever,lameness,lethargy,chills,nystagmus,none,none,none,none,none
8731,chicken,sussex,senior,342.70137531847297,2,No,0.455,0,0,sneezing,diarrhea,none,none,none,none,none,none,none,none
8732,guinea_pig,american,young,76.27739756977977,5,Yes,0.548,0,0,lethargy,sneezing,depression,inflammation,respiratory_distress,none,none,none,none,none
8733,hamster,syrian,adult,47.710114562388625,2,No,0.28,0,0,weight_loss,sneezing,none,none,none,none,none,none,none,none
8734,turtle,red_eared_slider,senior,64.63545935888868,5,Yes,0.59,0,0,swollen_eyes,lethargy,depression,skin_lesions,jaundice,none,none,none,none,none
8735,goat,boer,senior,370.4058563633764,3,Yes,0.55,0,0,bloating,diarrhea,dehydration,none,none,none,none,none,none,none
8736,cat,ragdoll,senior,321.2292770663296,6,Yes,0.5850000000000001,0,0,loss_of_appetite,eye_discharge,nystagmus,constipation,pain,respiratory_distress,none,none,none,none
8737,duck,pekin,young,127.25886048776646,4,Yes,0.6575,0,0,loss_of_appetite,respiratory_distress,abdominal_pain,muscle_pain,none,none,none,none,none,none
8738,guinea_pig,peruvian,senior,350.6430848952382,5,Yes,0.5640000000000001,0,0,sneezing,lethargy,depression,bad_breath,torticollis,none,none,none,none,none
8739,duck,muscovy,young,220.15284033434787,4,Yes,0.5325,0,0,lethargy,loss_of_appetite,depression,urination_problems,none,none,none,none,none,none
8740,turkey,narragansett,senior,198.39685577657153,3,Yes,0.5700000000000001,0,0,lethargy,loss_of_appetite,depression,none,none,none,none,none,none,none
8741,duck,muscovy,adult,469.3492776831567,2,No,0.47000000000000003,0,0,lameness,respiratory_distress,none,none,none,none,none,none,none,none
8742,rabbit,rex,young,460.328062437105,3,No,0.4,0,0,skin_lesions,sneezing,lethargy,none,none,none,none,none,none,none
8743,cow,holstein,young,90.89982677928458,3,No,0.37,0,0,lameness,bloating,twitching,none,none,none,none,none,none,none
8744,cat,bengal,adult,65.66460220034303,2,No,0.31000000000000005,0,0,lethargy,eye_discharge,none,none,none,none,none,none,none,none
8745,pig,yorkshire,young,252.34718118953683,3,Yes,0.5700000000000001,0,0,loss_of_appetite,fever,lethargy,none,none,none,none,none,none,none
8746,cow,angus,senior,178.62362562915524,3,Yes,0.62,0,0,fever,reproductive_issues,lethargy,none,none,none,none,none,none,none
8747,horse,quarter_horse,senior,230.75234121737145,4,Yes,0.5525,0,0,colic,lameness,opisthotonos,edema,none,none,none,none,none,none
8748,parrot,cockatoo,senior,441.9259658333447,5,Yes,0.518,0,0,feather_plucking,nasal_discharge,swelling,ascites,cyanosis,none,none,none,none,none
8749,turtle,red_eared_slider,senior,104.46529915745364,2,Yes,0.58,0,0,lethargy,respiratory_distress,none,none,none,none,none,none,none,none
8750,chicken,rhode_island_red,senior,377.8421812979299,3,Yes,0.74,0,0,diarrhea,loss_of_appetite,dehydration,none,none,none,none,none,none,none
8751,hamster,syrian,senior,37.887189310973994,4,No,0.38,0,0,hair_loss,wet_tail,bloating,head_pressing,none,none,none,none,none,none
8752,goat,nubian,senior,103.61557293967965,4,Yes,0.3875,0,0,coughing,bloating,fatigue,discharge,none,none,none,none,none,none
8753,dog,labrador,senior,459.88978814696605,2,Yes,0.7150000000000001,0,0,diarrhea,vomiting,none,none,none,none,none,none,none,none
8754,rabbit,rex,senior,303.8463548405862,2,No,0.48500000000000004,0,0,skin_lesions,lethargy,none,none,none,none,none,none,none,none
8755,duck,muscovy,young,69.59136694037366,3,Yes,0.5800000000000001,0,0,respiratory_distress,lethargy,depression,none,none,none,none,none,none,none
8756,sheep,suffolk,young,386.40185345476135,3,Yes,0.6200000000000001,0,0,weight_loss,fever,lethargy,none,none,none,none,none,none,none
8757,turkey,broad_breasted_bronze,adult,55.51624170476969,3,No,0.47,0,0,diarrhea,lethargy,depression,none,none,none,none,none,none,none
8758,guinea_pig,american,young,228.28858165690093,4,Yes,0.45050000000000007,0,0,weight_loss,sneezing,paralysis,muscle_pain,none,none,none,none,none,none
8759,parrot,cockatoo,adult,454.14539605485305,3,No,0.32,0,0,feather_plucking,sneezing,dehydration,none,none,none,none,none,none,none
8760,cat,persian,young,190.05572021087863,4,Yes,0.5825,0,0,fever,hair_loss,lethargy,abscesses,none,none,none,none,none,none
8761,guinea_pig,peruvian,adult,144.81173927489283,6,No,0.335,0,0,sneezing,weight_loss,abscesses,redness,hair_loss,wheezing,none,none,none,none
8762,cow,jersey,young,350.9438220748494,2,No,0.43999999999999995,0,0,weight_loss,lameness,none,none,none,none,none,none,none,none
8763,cat,ragdoll,senior,465.80410776801534,4,Yes,0.5025000000000001,0,0,eye_discharge,sneezing,wheezing,opisthotonos,none,none,none,none,none,none
8764,horse,arabian,young,247.79006264371614,4,No,0.4225,0,0,nasal_discharge,weight_loss,skin_lesions,sneezing,none,none,none,none,none,none
8765,goat,alpine,senior,114.7106792490697,4,No,0.4325,0,0,bloating,coughing,weight_loss,headache,none,none,none,none,none,none
8766,parrot,macaw,adult,483.64927687180403,6,Yes,0.415,0,0,feather_plucking,nasal_discharge,malaise,hemorrhage,loss_of_appetite,abscesses,none,none,none,none
8767,horse,thoroughbred,adult,343.32147189000756,3,No,0.43999999999999995,0,0,nasal_discharge,colic,pain,none,none,none,none,none,none,none
8768,guinea_pig,american,young,163.91069601355352,5,Yes,0.506,0,0,dental_problems,lethargy,depression,flatulence,rapid_breathing,none,none,none,none,none
8769,turkey,broad_breasted_bronze,young,153.78562191981175,4,Yes,0.5175000000000001,0,0,loss_of_appetite,lethargy,depression,torticollis,none,none,none,none,none,none
8770,duck,muscovy,senior,442.4304083635219,3,Yes,0.5800000000000001,0,0,lameness,diarrhea,dehydration,none,none,none,none,none,none,none
8771,turtle,red_eared_slider,adult,357.8915616543358,6,Yes,0.545,0,0,shell_rot,loss_of_appetite,head_pressing,diarrhea,malaise,skin_rashes,none,none,none,none
8772,dog,golden_retriever,senior,49.01198041093284,5,Yes,0.7120000000000001,0,0,diarrhea,lameness,dehydration,vomiting,depression,none,none,none,none,none
8773,guinea_pig,american,young,383.528799063271,2,Yes,0.335,0,0,weight_loss,dental_problems,none,none,none,none,none,none,none,none
8774,cow,jersey,senior,357.93085543691467,5,Yes,0.5840000000000001,0,0,lameness,weight_loss,joint_pain,hyperesthesia,bleeding,none,none,none,none,none
8775,dog,golden_retriever,adult,124.84824976176759,5,Yes,0.572,0,0,vomiting,fever,lethargy,dehydration,edema,none,none,none,none,none
8776,dog,golden_retriever,adult,59.869535671168485,3,Yes,0.44000000000000006,0,0,lethargy,lameness,depression,none,none,none,none,none,none,none
8777,cat,persian,senior,461.86683463176956,4,Yes,0.6975,0,0,sneezing,fever,lethargy,anorexia,none,none,none,none,none,none
8778,pig,hampshire,adult,280.3841748789273,3,Yes,0.61,0,0,vomiting,diarrhea,dehydration,none,none,none,none,none,none,none
8779,cow,angus,young,373.2551273973683,4,Yes,0.525,0,0,dehydration,reproductive_issues,itching,seizures,none,none,none,none,none,none
8780,sheep,dorset,adult,457.94099821525447,4,Yes,0.5725,0,0,fever,lameness,lethargy,dyspnea,none,none,none,none,none,none
8781,rabbit,flemish_giant,adult,203.63829062631916,4,No,0.305,0,0,hair_loss,sneezing,infection,nystagmus,none,none,none,none,none,none
8782,dog,bulldog,adult,488.0677130712048,3,No,0.41,0,0,coughing,loss_of_appetite,malaise,none,none,none,none,none,none,none
8783,turkey,narragansett,young,493.7630064638632,4,Yes,0.6975,0,0,loss_of_appetite,diarrhea,dehydration,paresis,none,none,none,none,none,none
8784,cat,bengal,young,474.28303682849594,6,Yes,0.505,0,0,sneezing,vomiting,dehydration,excessive_thirst,hyperesthesia,emaciation,none,none,none,none
8785,duck,mallard,adult,90.330865090415,5,Yes,0.652,0,0,respiratory_distress,loss_of_appetite,seizures,torticollis,vomiting,none,none,none,none,none
8786,guinea_pig,peruvian,senior,74.2403684952225,4,Yes,0.5625,0,0,hair_loss,lethargy,depression,weight_loss,none,none,none,none,none,none
8787,goat,boer,senior,353.5003469827136,4,Yes,0.685,0,0,fever,reproductive_issues,lethargy,paresis,none,none,none,none,none,none
8788,horse,quarter_horse,young,366.3286172138485,6,Yes,0.575,0,0,weight_loss,nasal_discharge,pneumonia,nystagmus,paresis,rapid_breathing,none,none,none,none
8789,guinea_pig,peruvian,young,119.53161089773859,2,No,0.34,0,0,lethargy,hair_loss,none,none,none,none,none,none,none,none
